parking_id,primary_source,primary_source_id,last_updated,fetched_at,total_spot_number,free_spot_number,occupied_spot_number,closed_spot_number,has_free_spots,occupancy_rate,hour,day_of_week,is_weekend,date
mr_parkit-0ee54af6-f93f-44dc-a000-ef03d286da82,mr_parkit,0ee54af6-f93f-44dc-a000-ef03d286da82,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-035a42a2-66ea-4d67-976e-d564a7ae5bdb,mr_parkit,035a42a2-66ea-4d67-976e-d564a7ae5bdb,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-04a4bb66-c138-4869-ab4f-9b28a12db866,mr_parkit,04a4bb66-c138-4869-ab4f-9b28a12db866,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-050e53d9-437d-40f3-8b87-f20f1a3a1653,mr_parkit,050e53d9-437d-40f3-8b87-f20f1a3a1653,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-057b841a-cff7-40d2-a771-7c32d61cffea,mr_parkit,057b841a-cff7-40d2-a771-7c32d61cffea,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-080a3fe1-2df8-4395-b754-80a5eeb1ce23,mr_parkit,080a3fe1-2df8-4395-b754-80a5eeb1ce23,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-1bae71b4-071a-4a14-95cc-92cdca5ee023,mr_parkit,1bae71b4-071a-4a14-95cc-92cdca5ee023,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-1c55f8bf-ecfd-4dd6-8d56-a572ae02c04d,mr_parkit,1c55f8bf-ecfd-4dd6-8d56-a572ae02c04d,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-110d5f64-4a59-4d31-b3cc-7de23e7633d9,mr_parkit,110d5f64-4a59-4d31-b3cc-7de23e7633d9,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-11508bfa-482c-4e24-acf1-eb76376a277e,mr_parkit,11508bfa-482c-4e24-acf1-eb76376a277e,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-131c2fc7-ba2d-49e1-8476-54c5904e342d,mr_parkit,131c2fc7-ba2d-49e1-8476-54c5904e342d,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-14dce03c-dab2-4536-8997-55c8b39ce7c0,mr_parkit,14dce03c-dab2-4536-8997-55c8b39ce7c0,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-18f3ff0b-ce62-479d-99d9-cf3aae2d4d47,mr_parkit,18f3ff0b-ce62-479d-99d9-cf3aae2d4d47,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-19aca0c4-c185-4a47-a039-d8722117c014,mr_parkit,19aca0c4-c185-4a47-a039-d8722117c014,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-1946d817-d878-494e-a865-06d969d48542,mr_parkit,1946d817-d878-494e-a865-06d969d48542,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-2a4dc725-a241-4124-b9ca-a399c59b2505,mr_parkit,2a4dc725-a241-4124-b9ca-a399c59b2505,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-2a85b5fa-c1cf-44fd-b153-cc9c1d303e56,mr_parkit,2a85b5fa-c1cf-44fd-b153-cc9c1d303e56,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-2cd6162c-42f1-486e-8021-1bd99eea75d2,mr_parkit,2cd6162c-42f1-486e-8021-1bd99eea75d2,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-2f0cf3fa-0911-4e00-a503-6c30220a9249,mr_parkit,2f0cf3fa-0911-4e00-a503-6c30220a9249,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-2098693f-4dc4-4ffa-98d2-4b913bc26ae5,mr_parkit,2098693f-4dc4-4ffa-98d2-4b913bc26ae5,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-22b319e4-de4d-46a3-b2fc-b8652040a6e2,mr_parkit,22b319e4-de4d-46a3-b2fc-b8652040a6e2,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-2213e221-dbdc-4ce4-a2bd-61e56759543e,mr_parkit,2213e221-dbdc-4ce4-a2bd-61e56759543e,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-24001098-7f85-45c7-a96e-dc007202e0f5,mr_parkit,24001098-7f85-45c7-a96e-dc007202e0f5,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-28dd0d29-1e73-4440-b07c-2cc2b6c92bcd,mr_parkit,28dd0d29-1e73-4440-b07c-2cc2b6c92bcd,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-288d539e-9eab-434b-8fa5-f07b87a84d43,mr_parkit,288d539e-9eab-434b-8fa5-f07b87a84d43,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-288d9afe-d9ab-46ad-a369-726bb6ba93a9,mr_parkit,288d9afe-d9ab-46ad-a369-726bb6ba93a9,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-338f2308-9752-4388-8e78-0adff0bef61a,mr_parkit,338f2308-9752-4388-8e78-0adff0bef61a,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-36959933-dbf3-4b59-86b2-d036bedacdc0,mr_parkit,36959933-dbf3-4b59-86b2-d036bedacdc0,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-39c9dd30-5fe0-4f61-8ef3-81c58267e987,mr_parkit,39c9dd30-5fe0-4f61-8ef3-81c58267e987,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-4a4b4723-fce4-49b1-94cd-aaa779a2b743,mr_parkit,4a4b4723-fce4-49b1-94cd-aaa779a2b743,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-4c25b0f0-b3b0-45ca-8683-800995e6cf93,mr_parkit,4c25b0f0-b3b0-45ca-8683-800995e6cf93,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-4d830c2e-9a54-4589-932e-f898c755adf6,mr_parkit,4d830c2e-9a54-4589-932e-f898c755adf6,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-4e654a09-63ac-4276-af26-cfe48cce7fa3,mr_parkit,4e654a09-63ac-4276-af26-cfe48cce7fa3,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-4f6822ee-ba4c-4a89-9528-b1914434061b,mr_parkit,4f6822ee-ba4c-4a89-9528-b1914434061b,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-455d2693-f65c-4b06-8f0d-3df0c0118056,mr_parkit,455d2693-f65c-4b06-8f0d-3df0c0118056,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-485a50ac-0eb8-4033-8f2e-98e08cb8dca2,mr_parkit,485a50ac-0eb8-4033-8f2e-98e08cb8dca2,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-495a37c1-55aa-4722-bed9-a95d1ccf5923,mr_parkit,495a37c1-55aa-4722-bed9-a95d1ccf5923,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-5b4c0207-614f-43cd-a82d-a8cae7e25e69,mr_parkit,5b4c0207-614f-43cd-a82d-a8cae7e25e69,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-53706d7f-923a-42bf-9c2e-61acc970dd11,mr_parkit,53706d7f-923a-42bf-9c2e-61acc970dd11,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-5577e30b-dfd9-4682-a717-fdea01ce12f6,mr_parkit,5577e30b-dfd9-4682-a717-fdea01ce12f6,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-568e63b4-4f83-4bcf-b43b-985bf7d64364,mr_parkit,568e63b4-4f83-4bcf-b43b-985bf7d64364,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-57453fbe-aeeb-456c-bc68-049c2b502575,mr_parkit,57453fbe-aeeb-456c-bc68-049c2b502575,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-6ccc1bb8-195b-4f0b-afbb-3ae5e19b548a,mr_parkit,6ccc1bb8-195b-4f0b-afbb-3ae5e19b548a,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-6fe63004-87e0-4490-9a80-3d6a56abaecc,mr_parkit,6fe63004-87e0-4490-9a80-3d6a56abaecc,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-62992d91-6048-4c5e-b94f-be796056b88e,mr_parkit,62992d91-6048-4c5e-b94f-be796056b88e,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-64ee8ee5-05e6-4050-abad-ca4359395d2e,mr_parkit,64ee8ee5-05e6-4050-abad-ca4359395d2e,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-65ec5901-c80f-4205-b40d-7e250aa9a5f5,mr_parkit,65ec5901-c80f-4205-b40d-7e250aa9a5f5,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-65e83522-33d1-4049-bbc5-69474fdd6b61,mr_parkit,65e83522-33d1-4049-bbc5-69474fdd6b61,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-69393d89-5c63-4a46-bb5f-b97d94c22c52,mr_parkit,69393d89-5c63-4a46-bb5f-b97d94c22c52,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-7ac8a0b3-b9a1-444a-88b3-08323cb8f7cd,mr_parkit,7ac8a0b3-b9a1-444a-88b3-08323cb8f7cd,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-7aedc04a-b6d4-49ec-9a55-f3bc196d60bb,mr_parkit,7aedc04a-b6d4-49ec-9a55-f3bc196d60bb,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-7a361544-cbf7-434f-a6d0-bfcda4283e6d,mr_parkit,7a361544-cbf7-434f-a6d0-bfcda4283e6d,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-7b14ab7b-a579-425a-944e-b68b8ffb192a,mr_parkit,7b14ab7b-a579-425a-944e-b68b8ffb192a,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-7ce93feb-5d2b-4144-901f-aaf4ab45ca7d,mr_parkit,7ce93feb-5d2b-4144-901f-aaf4ab45ca7d,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-7ebfc87b-a095-45cf-8ca9-91a825ff3b15,mr_parkit,7ebfc87b-a095-45cf-8ca9-91a825ff3b15,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-7ed48462-6b0a-46e7-a263-bbcf69fd81f2,mr_parkit,7ed48462-6b0a-46e7-a263-bbcf69fd81f2,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-7f6ea5b9-61af-42a8-a8e8-d8a85bd495f5,mr_parkit,7f6ea5b9-61af-42a8-a8e8-d8a85bd495f5,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-7239e60a-63e9-447c-9260-f228dfac337d,mr_parkit,7239e60a-63e9-447c-9260-f228dfac337d,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-73010faf-2bbc-400d-b9a2-d0aebd13a0f0,mr_parkit,73010faf-2bbc-400d-b9a2-d0aebd13a0f0,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-736def3f-0d50-4d9d-838d-5ceedc34740d,mr_parkit,736def3f-0d50-4d9d-838d-5ceedc34740d,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-74f9e0ae-bdf5-4167-8c5d-d19cec5bfa52,mr_parkit,74f9e0ae-bdf5-4167-8c5d-d19cec5bfa52,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-743181fc-4fd2-4592-bf84-c027097558b8,mr_parkit,743181fc-4fd2-4592-bf84-c027097558b8,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-7688ab02-bc9d-426a-8a09-ce0face13d53,mr_parkit,7688ab02-bc9d-426a-8a09-ce0face13d53,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-77e2316e-38aa-43de-8405-50de04ecbd7f,mr_parkit,77e2316e-38aa-43de-8405-50de04ecbd7f,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-77e429bd-f032-4683-ac28-d3297c13532a,mr_parkit,77e429bd-f032-4683-ac28-d3297c13532a,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-8dced384-68ac-40b4-868d-757d82845c93,mr_parkit,8dced384-68ac-40b4-868d-757d82845c93,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-8fa8e87d-43b9-4c96-b1b9-2f2ac90fa185,mr_parkit,8fa8e87d-43b9-4c96-b1b9-2f2ac90fa185,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-817af8b4-dd4b-4aa2-8848-9b017c82a2c4,mr_parkit,817af8b4-dd4b-4aa2-8848-9b017c82a2c4,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-825473b3-d3fa-4a2f-8c56-9242a33f09d8,mr_parkit,825473b3-d3fa-4a2f-8c56-9242a33f09d8,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-838b0561-48ae-428b-a078-36104001aa72,mr_parkit,838b0561-48ae-428b-a078-36104001aa72,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-8951fd9b-362c-42d8-ae32-92db8034c56a,mr_parkit,8951fd9b-362c-42d8-ae32-92db8034c56a,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-9bcdc824-27ba-44a9-94e5-60f2d9798be7,mr_parkit,9bcdc824-27ba-44a9-94e5-60f2d9798be7,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-9c1a572e-8c5b-4c8c-b3f7-b6da4ef5dceb,mr_parkit,9c1a572e-8c5b-4c8c-b3f7-b6da4ef5dceb,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-9d8af337-2e79-4a74-82ee-e4727d5758bf,mr_parkit,9d8af337-2e79-4a74-82ee-e4727d5758bf,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
mr_parkit-9115abe5-8095-4895-8694-af3decdb6e14,mr_parkit,9115abe5-8095-4895-8694-af3decdb6e14,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-9555fc57-65c5-487b-9323-24f60ec8bf06,mr_parkit,9555fc57-65c5-487b-9323-24f60ec8bf06,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,False,,20,0,0,2026-04-20
mr_parkit-9618a35c-7181-48a4-befe-446e525bbfc5,mr_parkit,9618a35c-7181-48a4-befe-446e525bbfc5,2026-04-20T20:45:00.319Z,2026-04-20T20:48:00+00:00,,,0,,True,,20,0,0,2026-04-20
pmdp-pmdp_001,pmdp,pmdp_001,2026-04-20T20:47:00.596Z,2026-04-20T20:48:00+00:00,447,218,229,,True,0.512304,20,0,0,2026-04-20
pmdp-pmdp_002,pmdp,pmdp_002,2026-04-20T20:47:01.816Z,2026-04-20T20:48:00+00:00,166,93,73,,True,0.439759,20,0,0,2026-04-20
smart4city-BEN005,smart4city,BEN005,2026-04-20T20:41:08.000Z,2026-04-20T20:48:00+00:00,174,125,49,,True,0.281609,20,0,0,2026-04-20
smart4city-KOL001,smart4city,KOL001,2026-04-20T20:18:54.716Z,2026-04-20T20:48:00+00:00,40,36,4,,True,0.1,20,0,0,2026-04-20
smart4city-KOL002,smart4city,KOL002,2026-04-20T20:18:05.000Z,2026-04-20T20:48:00+00:00,111,98,13,,True,0.117117,20,0,0,2026-04-20
smart4city-KOL003,smart4city,KOL003,2026-04-20T20:27:42.541Z,2026-04-20T20:48:00+00:00,7,2,5,,True,0.714286,20,0,0,2026-04-20
smart4city-KOL005,smart4city,KOL005,2026-04-20T20:45:14.000Z,2026-04-20T20:48:00+00:00,44,35,9,,True,0.204545,20,0,0,2026-04-20
smart4city-KOL006,smart4city,KOL006,2026-04-20T20:43:05.000Z,2026-04-20T20:48:00+00:00,99,87,12,,True,0.121212,20,0,0,2026-04-20
smart4city-MBL004,smart4city,MBL004,2026-04-20T20:46:00.000Z,2026-04-20T20:48:00+00:00,523,403,120,,True,0.229446,20,0,0,2026-04-20
smart4city-MBL006,smart4city,MBL006,2026-04-20T20:22:00.000Z,2026-04-20T20:48:00+00:00,272,110,162,,True,0.595588,20,0,0,2026-04-20
smart4city-MBL007,smart4city,MBL007,2026-04-20T20:02:30.000Z,2026-04-20T20:48:00+00:00,67,63,4,,True,0.059701,20,0,0,2026-04-20
smart4city-MEL001,smart4city,MEL001,2026-04-20T20:46:56.822Z,2026-04-20T20:48:00+00:00,30,18,12,,True,0.4,20,0,0,2026-04-20
smart4city-POD002,smart4city,POD002,2026-04-20T20:17:06.000Z,2026-04-20T20:48:00+00:00,58,53,5,,True,0.086207,20,0,0,2026-04-20
smart4city-POD006,smart4city,POD006,2026-04-20T20:34:54.000Z,2026-04-20T20:48:00+00:00,0,0,0,,False,,20,0,0,2026-04-20
tsk-offstreet-ae77736b-399d-462e-901d-bf91ef7ab96c,tsk-offstreet,ae77736b-399d-462e-901d-bf91ef7ab96c,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,78,29,49,0,True,0.628205,20,0,0,2026-04-20
tsk-offstreet-bba3106f-e408-466f-8f75-bbd919ee4efa,tsk-offstreet,bba3106f-e408-466f-8f75-bbd919ee4efa,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,186,163,23,0,True,0.123656,20,0,0,2026-04-20
tsk-offstreet-b567b2eb-b89c-4549-846a-e82cbda1dcf9,tsk-offstreet,b567b2eb-b89c-4549-846a-e82cbda1dcf9,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,202,110,92,0,True,0.455446,20,0,0,2026-04-20
tsk-offstreet-eef53536-16f5-4772-b28e-466e9d4fa6c1,tsk-offstreet,eef53536-16f5-4772-b28e-466e9d4fa6c1,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,66,46,20,0,True,0.30303,20,0,0,2026-04-20
tsk-offstreet-f01831c1-415d-463d-b51f-1a91ba7bd4ed,tsk-offstreet,f01831c1-415d-463d-b51f-1a91ba7bd4ed,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,111,72,39,0,True,0.351351,20,0,0,2026-04-20
tsk-offstreet-f589ef8e-1209-4793-87ba-7e405839f506,tsk-offstreet,f589ef8e-1209-4793-87ba-7e405839f506,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,251,233,18,0,True,0.071713,20,0,0,2026-04-20
tsk-offstreet-0a25bd51-0851-4766-b884-e5bf8cf0aac7,tsk-offstreet,0a25bd51-0851-4766-b884-e5bf8cf0aac7,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,88,49,39,0,True,0.443182,20,0,0,2026-04-20
tsk-offstreet-0de6185c-f3a8-4ce6-b684-bdb6d95fe737,tsk-offstreet,0de6185c-f3a8-4ce6-b684-bdb6d95fe737,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,100,78,22,0,True,0.22,20,0,0,2026-04-20
tsk-offstreet-360e4af6-3a4e-433b-49bb-cbb4c773f9cf,tsk-offstreet,360e4af6-3a4e-433b-49bb-cbb4c773f9cf,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,18,18,0,0,True,0.0,20,0,0,2026-04-20
tsk-offstreet-4145ef72-c325-41c9-8b34-2af23290f942,tsk-offstreet,4145ef72-c325-41c9-8b34-2af23290f942,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,136,118,18,0,True,0.132353,20,0,0,2026-04-20
tsk-offstreet-519a4124-9f6c-49c9-89f3-da28b8192ca1,tsk-offstreet,519a4124-9f6c-49c9-89f3-da28b8192ca1,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,83,57,26,0,True,0.313253,20,0,0,2026-04-20
tsk-offstreet-52551797-f7f0-44e0-8e06-988c96ab319f,tsk-offstreet,52551797-f7f0-44e0-8e06-988c96ab319f,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,96,71,25,0,True,0.260417,20,0,0,2026-04-20
tsk-offstreet-58b9c5cc-02e0-468d-b8a6-a3e49a528025,tsk-offstreet,58b9c5cc-02e0-468d-b8a6-a3e49a528025,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,201,135,66,0,True,0.328358,20,0,0,2026-04-20
tsk-offstreet-6b737fe9-6f24-450c-9868-819cb9377ad8,tsk-offstreet,6b737fe9-6f24-450c-9868-819cb9377ad8,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,792,684,108,0,True,0.136364,20,0,0,2026-04-20
tsk-offstreet-67000fcd-d2d1-4861-8de1-4afd35c706c0,tsk-offstreet,67000fcd-d2d1-4861-8de1-4afd35c706c0,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,220,208,12,0,True,0.054545,20,0,0,2026-04-20
tsk-offstreet-8d125ea8-8f76-4045-4792-f6edb76e73f6,tsk-offstreet,8d125ea8-8f76-4045-4792-f6edb76e73f6,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,41,41,0,0,True,0.0,20,0,0,2026-04-20
tsk-offstreet-8f1abd57-4366-41a3-b800-3604400a1ec0,tsk-offstreet,8f1abd57-4366-41a3-b800-3604400a1ec0,2026-04-20T20:46:01.000Z,2026-04-20T20:48:00+00:00,76,42,34,0,True,0.447368,20,0,0,2026-04-20
bedrichov-656da0a77e188300012f652e,bedrichov,656da0a77e188300012f652e,2026-04-20T21:47:00.535Z,2026-04-20T21:48:00+00:00,200,200,0,,True,0.0,21,0,0,2026-04-20
bedrichov-656da0f57e188300012f653c,bedrichov,656da0f57e188300012f653c,2026-04-20T21:47:00.535Z,2026-04-20T21:48:00+00:00,170,170,0,,True,0.0,21,0,0,2026-04-20
bedrichov-656da0247e188300012f6512,bedrichov,656da0247e188300012f6512,2026-04-20T21:47:00.535Z,2026-04-20T21:48:00+00:00,30,30,0,,True,0.0,21,0,0,2026-04-20
bedrichov-656da0497e188300012f651a,bedrichov,656da0497e188300012f651a,2026-04-20T21:47:00.535Z,2026-04-20T21:48:00+00:00,200,197,3,,True,0.015,21,0,0,2026-04-20
bedrichov-656da07b7e188300012f6524,bedrichov,656da07b7e188300012f6524,2026-04-20T21:47:00.535Z,2026-04-20T21:48:00+00:00,100,100,0,,True,0.0,21,0,0,2026-04-20
bedrichov-657727df9e01fb0001621c0a,bedrichov,657727df9e01fb0001621c0a,2026-04-20T21:47:00.535Z,2026-04-20T21:48:00+00:00,150,150,0,,True,0.0,21,0,0,2026-04-20
greencenter-1219,greencenter,1219,2026-04-20T21:47:15.231Z,2026-04-20T21:48:00+00:00,97,79,18,,True,0.185567,21,0,0,2026-04-20
greencenter-1438,greencenter,1438,2026-04-20T21:47:15.293Z,2026-04-20T21:48:00+00:00,171,169,2,,True,0.011696,21,0,0,2026-04-20
isphk-hk_isp_001,isphk,hk_isp_001,2026-04-20T21:47:36.493Z,2026-04-20T21:48:00+00:00,60,57,3,,True,0.05,21,0,0,2026-04-20
isphk-hk_isp_002,isphk,hk_isp_002,2026-04-20T21:47:36.493Z,2026-04-20T21:48:00+00:00,284,148,136,,True,0.478873,21,0,0,2026-04-20
isphk-hk_isp_003,isphk,hk_isp_003,2026-04-20T21:47:36.493Z,2026-04-20T21:48:00+00:00,425,100,325,,True,0.764706,21,0,0,2026-04-20
